bayes_risk_excess_mean,beta,beta_times_lambda_class,linear_router_acc_vs_risk,linear_router_class_mi_norm,linear_router_excess_mean,linear_router_excess_p95,linear_router_mean_conf,linear_router_usage_entropy,posterior_acc,rho,risk_label_class_mi_norm,risk_label_usage_entropy,risk_margin_mean,risk_margin_train_mean,t
0.0,39.21543206842043,0.49999999999999994,0.8296666741371155,0.30285998805796266,0.00031349839991889894,0.0012138115707784891,0.7932416796684265,0.9564217329025269,0.8793333172798157,1.0,0.30006461497168785,0.9654868841171265,0.0019400964956730604,0.001882432959973812,1.4
0.0,78.43086413684085,0.9999999999999999,0.8589999675750732,0.3895428938674758,0.0009248791611753404,0.0019748418126255274,0.8279981017112732,0.9423316121101379,0.8793333172798157,2.0,0.38577680976314405,0.9627394080162048,0.007530219852924347,0.007063683122396469,1.4
0.0,26.54441656967632,0.25,0.8333333134651184,0.283418443351002,1.732260029863042e-10,1.862645149230957e-09,0.8267026543617249,0.498058557510376,0.765999972820282,0.5,0.2665141362361205,0.5751706957817078,1.6267100999556305e-09,1.6232952759764885e-09,1.7
0.0,53.08883313935264,0.5,0.8473333120346069,0.20687126126236727,0.00010275318345520645,0.000648098939564079,0.8145875334739685,0.976505696773529,0.765999972820282,1.0,0.19530053702184638,0.9806918501853943,0.001864726422354579,0.0018460641149431467,1.7
0.0,106.17766627870527,1.0,0.9003333449363708,0.2430365366778262,0.00018665064999368042,0.0003959971072617918,0.8106284737586975,0.9963927268981934,0.765999972820282,2.0,0.25547663151427724,0.9963539838790894,0.006081539671868086,0.006276050582528114,1.7
0.0,39.188424415893685,0.25,0.7516666650772095,0.19763335283383696,9.809931339477274e-11,1.862645149230957e-09,0.7360906600952148,0.6438905000686646,0.6413333415985107,0.5,0.13523953261129346,0.6894758343696594,5.730738106279887e-10,5.941838132628163e-10,2.0
0.0,78.37684883178737,0.5,0.8856666684150696,0.1282290927871024,3.864809332299046e-05,0.0002884510322473943,0.7869438529014587,0.9996547102928162,0.6413333415985107,1.0,0.13695310933205065,0.9996748566627502,0.001113645383156836,0.0011079503456130624,2.0
0.0,156.75369766357474,1.0,0.9099999666213989,0.1736166657279134,0.00011956403614021838,0.0006294108461588621,0.8011748194694519,0.991519033908844,0.6413333415985107,2.0,0.1710500968651079,0.9920889735221863,0.0038255024701356888,0.0038560505490750074,2.0
0.0,64.51745199098917,0.24999999999999997,0.7276666760444641,0.09096326320096115,1.3411044497146918e-10,9.313225746154785e-10,0.7291966080665588,0.5823555588722229,0.5273333191871643,0.5,0.05531378754581606,0.6655120253562927,4.737327197190666e-10,4.6488518590237504e-10,2.3
0.0,129.03490398197835,0.49999999999999994,0.9046666622161865,0.09391082404692692,2.17911547224503e-05,0.0001371502730762586,0.8022066950798035,0.9852503538131714,0.5273333191871643,1.0,0.09547401401089758,0.9887704849243164,0.0008618311840109527,0.000869477167725563,2.3
0.0,258.0698079639567,0.9999999999999999,0.9340000152587891,0.09767182461916485,5.758867700933479e-05,0.00013264614972285926,0.8255673050880432,0.987987756729126,0.5273333191871643,2.0,0.09708176393608221,0.9866164922714233,0.002897462109103799,0.002755329944193363,2.3
0.0,111.3002543521711,0.25,0.7403333187103271,0.04906234614320119,4.1288632235403355e-11,4.656612873077393e-10,0.7366742491722107,0.7081121802330017,0.437666654586792,0.5,0.041468946252989115,0.773425817489624,4.5107056978466176e-10,4.488974747474117e-10,2.6
0.0,222.6005087043422,0.5,0.925000011920929,0.0497650021690777,6.7625182964548e-06,4.065561734023504e-05,0.7972625494003296,0.9738383293151855,0.437666654586792,1.0,0.05231897071229668,0.9754503965377808,0.0004184159042779356,0.00042344655958004296,2.6
0.0,445.2010174086844,1.0,0.934666633605957,0.054001664457376364,1.215462907566689e-05,4.819606328965165e-05,0.8061676621437073,0.9994091391563416,0.437666654586792,2.0,0.05590664975051517,0.9996394515037537,0.0009046573541127145,0.0008812902960926294,2.6
0.0,248.50791678769104,0.25,0.8510000109672546,0.026128321594664886,1.5910094422477705e-11,2.3283064365386963e-10,0.8123704195022583,0.7428464889526367,0.3786666691303253,0.5,0.0258433661794328,0.7375779151916504,2.808713539526053e-10,2.8257879369775196e-10,3.0
0.0,497.0158335753821,0.5,0.9436666369438171,0.030813366766830372,1.4555273537553148e-06,3.810557927863556e-06,0.8135496377944946,0.9694482088088989,0.3786666691303253,1.0,0.03011767788218067,0.9641885757446289,0.00021149420354049653,0.00021397077944129705,3.0
0.0,994.0316671507642,1.0,0.9303333163261414,0.028035736332447863,9.177912943414412e-06,3.080598617088981e-05,0.8121928572654724,0.9269254207611084,0.3786666691303253,2.0,0.026830867032565063,0.9138346314430237,0.000412370398407802,0.000412236520787701,3.0
