beta_max,beta_mean,beta_min,loss,mcl_e_best,mcl_e_mean,ramp,spec_delta,spec_t_star,spec_window_frac,step,t_max_batch,t_mean,t_min_batch,teacher_entropy_usage,usage_0,usage_1,usage_2,usage_3
80.0,80.0,80.0,0.018164552748203278,0.01787899248301983,0.017939168959856033,1.0,0.2,0.8121519088745117,0.85,52000,2.9832608699798584,0.8898664712905884,0.048916444182395935,0.9999998211860657,0.24988502264022827,0.25008222460746765,0.24985192716121674,0.25018084049224854
80.0,80.0,80.0,0.018101032823324203,0.017796697095036507,0.0178743377327919,1.0,0.2,0.8121519088745117,0.85,52500,2.827052354812622,0.9554668664932251,0.03756531700491905,1.0,0.24994158744812012,0.24996331334114075,0.25011706352233887,0.24997805058956146
80.0,80.0,80.0,0.01801167242228985,0.01775534078478813,0.01778782717883587,1.0,0.2,0.8121519088745117,0.85,53000,2.870466709136963,0.9238113760948181,0.04920974746346474,1.0,0.25003886222839355,0.24996989965438843,0.2500291168689728,0.24996210634708405
80.0,80.0,80.0,0.01800590381026268,0.01774519309401512,0.017782166600227356,1.0,0.2,0.8121519088745117,0.85,53500,2.999091386795044,0.9367803335189819,0.08685305714607239,0.9999999403953552,0.2500651478767395,0.24998000264167786,0.24998624622821808,0.24996858835220337
80.0,80.0,80.0,0.017626136541366577,0.01736833155155182,0.017401961609721184,1.0,0.2,0.8121519088745117,0.85,54000,2.988236665725708,0.9289877414703369,0.12043312191963196,1.0,0.25007277727127075,0.2500200569629669,0.24992413818836212,0.2499830424785614
80.0,80.0,80.0,0.017459305003285408,0.01708020642399788,0.017227141186594963,1.0,0.2,0.8121519088745117,0.85,54500,2.945211172103882,0.960115909576416,0.04480021819472313,0.9999996423721313,0.2500225007534027,0.2503441572189331,0.2499963343143463,0.24963702261447906
80.0,80.0,80.0,0.016958482563495636,0.01670277677476406,0.01673474907875061,1.0,0.2,0.8121519088745117,0.85,55000,2.825867176055908,0.908501148223877,0.08036983013153076,1.0,0.24998851120471954,0.25003331899642944,0.24997442960739136,0.25000375509262085
80.0,80.0,80.0,0.017092617228627205,0.016834264621138573,0.016868706792593002,1.0,0.2,0.8121519088745117,0.85,55500,2.8878233432769775,0.9099067449569702,0.04675239324569702,1.0,0.25001829862594604,0.2500581741333008,0.2499721646308899,0.24995142221450806
80.0,80.0,80.0,0.019139107316732407,0.018294278532266617,0.018854595720767975,1.0,0.2,0.8121519088745117,0.85,56000,2.8939404487609863,0.9065335988998413,0.031203268095850945,0.9999378323554993,0.255504846572876,0.24814558029174805,0.24698349833488464,0.24936607480049133
80.0,80.0,80.0,0.017460491508245468,0.01721426099538803,0.01723693683743477,1.0,0.2,0.8121519088745117,0.85,56500,2.9542951583862305,0.9321656227111816,0.061339691281318665,1.0,0.2500091791152954,0.25000739097595215,0.2499970942735672,0.24998632073402405
80.0,80.0,80.0,0.01691809482872486,0.01667279750108719,0.01669449359178543,1.0,0.2,0.8121519088745117,0.85,57000,2.8241915702819824,0.935966968536377,0.15207965672016144,0.9999999403953552,0.24998173117637634,0.24997302889823914,0.2500053644180298,0.25003987550735474
80.0,80.0,80.0,0.01799417845904827,0.01774735562503338,0.017770517617464066,1.0,0.2,0.8121519088745117,0.85,57500,2.994650363922119,0.9231259226799011,0.2152097523212433,1.0,0.25006383657455444,0.2499828338623047,0.24997663497924805,0.24997670948505402
80.0,80.0,80.0,0.018065225332975388,0.017810912802815437,0.01784171164035797,1.0,0.2,0.8121519088745117,0.85,58000,2.7409260272979736,0.8829343318939209,0.044488005340099335,0.9999999403953552,0.24992544949054718,0.2500017583370209,0.25004029273986816,0.2500324845314026
80.0,80.0,80.0,0.017341844737529755,0.01709357462823391,0.017118245363235474,1.0,0.2,0.8121519088745117,0.85,58500,2.97619891166687,0.9109586477279663,0.09775204956531525,0.9999999403953552,0.2500351071357727,0.24999035894870758,0.24998028576374054,0.2499942183494568
80.0,80.0,80.0,0.017448430880904198,0.01719076558947563,0.017224863171577454,1.0,0.2,0.8121519088745117,0.85,59000,2.9250450134277344,0.9586381912231445,0.04177168011665344,1.0,0.24997887015342712,0.25000321865081787,0.25004148483276367,0.24997642636299133
80.0,80.0,80.0,0.018312031403183937,0.017972933128476143,0.018083568662405014,1.0,0.2,0.8121519088745117,0.85,59500,2.8818225860595703,0.9103153944015503,0.0976276844739914,0.9999998211860657,0.2498714029788971,0.24973702430725098,0.2501456141471863,0.25024598836898804
80.0,80.0,80.0,0.018686464056372643,0.018441012129187584,0.01846298761665821,1.0,0.2,0.8121519088745117,0.85,60000,2.995490789413452,0.8877964019775391,0.06665800511837006,1.0,0.2499418556690216,0.2500607371330261,0.24999602138996124,0.2500014007091522
