A_cond_smax_over_smin,A_sval_0,A_sval_1,A_sval_2,A_sval_3,A_sval_4,A_sval_5,A_sval_6,A_sval_7,A_sval_8,A_sval_9,A_sval_max,A_sval_min,beta_gap_mean,beta_top2_gap_mean,beta_x_mean,cost_gap_mean,delta_A_mean_min_interexpert,n,oracle_class_mi_norm,oracle_usage_0,oracle_usage_1,oracle_usage_2,oracle_usage_3,oracle_usage_4,oracle_usage_5,oracle_usage_6,oracle_usage_7,oracle_usage_8,oracle_usage_9,oracle_usage_entropy_norm,posterior_acc,risk_margin_mean,risk_margin_p05,risk_route_class_mi_norm,risk_route_usage_0,risk_route_usage_1,risk_route_usage_2,risk_route_usage_3,risk_route_usage_4,risk_route_usage_5,risk_route_usage_6,risk_route_usage_7,risk_route_usage_8,risk_route_usage_9,risk_route_usage_entropy_norm,route_excess_p95,route_excess_vs_sample_oracle,step,t,teacher_entropy_sample_norm,teacher_usage_0,teacher_usage_1,teacher_usage_2,teacher_usage_3,teacher_usage_4,teacher_usage_5,teacher_usage_6,teacher_usage_7,teacher_usage_8,teacher_usage_9,teacher_usage_entropy_norm,top2_cost_gap_mean
308162.78125,0.033267196267843246,0.00012075889389961958,5.5234020692296326e-05,3.791599738178775e-05,2.1371843104134314e-05,1.7612406736589037e-05,1.1330913366691675e-05,7.028096206340706e-06,3.522993665683316e-06,1.0795331917279327e-07,0.033267196267843246,1.0795331917279327e-07,0.00792953372001648,0.0026130978949368,80.0,9.911917004501447e-05,8.973991612037935e-07,1024,0.06261509331551421,0.0341796875,0.146484375,0.02734375,0.2705078125,0.091796875,0.07421875,0.0537109375,0.1748046875,0.1025390625,0.0244140625,0.8890956044197083,0.142578125,7.117792847566307e-06,1.2036995258313254e-06,0.059145130360078915,0.0,0.046875,0.0,0.953125,0.0,0.0,0.0,0.0,0.0,0.0,0.08217241615056992,0.00017878090147860348,5.521340426639654e-05,1,2.006666660308838,0.9999939799308777,0.09993449598550797,0.10017842054367065,0.09990321099758148,0.10035287588834763,0.09986348450183868,0.09992358088493347,0.09989339113235474,0.1003165990114212,0.09970410168170929,0.09992983937263489,0.9999991655349731,3.266372368671e-05
6552.54443359375,0.026015348732471466,0.0001045389290084131,5.074850196251646e-05,3.536412259563804e-05,2.0053306798217818e-05,1.6977342966129072e-05,1.3410938663582783e-05,1.126589995692484e-05,4.179699317319319e-06,3.97026678911061e-06,0.026015348732471466,3.97026678911061e-06,0.007234193384647369,0.0022599047515541315,80.0,9.042742021847516e-05,1.0674820032363641e-06,1024,0.06392557295087466,0.064453125,0.1474609375,0.017578125,0.291015625,0.08984375,0.05078125,0.0712890625,0.1708984375,0.0791015625,0.017578125,0.8768392205238342,0.138671875,1.171432450064458e-05,2.4229404971265467e-06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0799999783372982e-10,0.00015974459529388696,4.582005203701556e-05,1,2.2053332328796387,0.9999948143959045,0.1000279039144516,0.10016649961471558,0.09986209869384766,0.10035741329193115,0.09981115162372589,0.09987813234329224,0.09994982182979584,0.10029906034469604,0.0997387170791626,0.0999092161655426,0.9999991655349731,2.8248809030628763e-05
41011.79296875,0.020348625257611275,9.074778063222766e-05,3.3964377507800236e-05,2.6054136469610967e-05,1.3662782293977216e-05,7.2188190642918926e-06,5.263666025712155e-06,3.7052909647172783e-06,2.307468093931675e-06,4.961652280144335e-07,0.020348625257611275,4.961652280144335e-07,0.006435435265302658,0.001973419915884733,80.0,8.044294372666627e-05,1.0926393088084296e-06,1024,0.059523070572477556,0.0478515625,0.154296875,0.025390625,0.2998046875,0.1005859375,0.05078125,0.048828125,0.1806640625,0.0830078125,0.0087890625,0.8578910231590271,0.1279296875,8.366958354599774e-06,1.5800703749846434e-06,0.23430851008061818,0.0,0.0,0.0,0.998046875,0.0,0.0,0.0,0.001953125,0.0,0.0,0.006138945464044809,0.00012687254638876766,3.979191023972817e-05,1,2.4040000438690186,0.9999959468841553,0.10000930726528168,0.10013672709465027,0.09989070892333984,0.10032501816749573,0.09984058141708374,0.09985052049160004,0.09996744245290756,0.10028676688671112,0.0997496098279953,0.09994331747293472,0.9999991655349731,2.4667750039952807e-05
93497.96875,0.015811296179890633,7.711800571996719e-05,3.0252611395553686e-05,2.5521419956930913e-05,1.5334560885094106e-05,9.618414878787007e-06,8.887274816515855e-06,4.551932761387434e-06,2.667116177690332e-06,1.6910844635731337e-07,0.015811296179890633,1.6910844635731337e-07,0.005757042672485113,0.0016655849758535624,80.0,7.196303340606391e-05,5.842885002493858e-07,1024,0.04948956218596869,0.0595703125,0.12109375,0.0087890625,0.2978515625,0.0859375,0.046875,0.0478515625,0.255859375,0.0732421875,0.0029296875,0.8178403377532959,0.12890625,6.281113201112021e-06,1.6606471717750537e-06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0799999783372982e-10,0.00010317189298802987,3.1207808206090704e-05,1,2.6026666164398193,0.9999967813491821,0.10001274943351746,0.10013361275196075,0.09988449513912201,0.10032646358013153,0.09985294938087463,0.09983845055103302,0.09995432198047638,0.10030452162027359,0.09981045126914978,0.09988199174404144,0.9999992847442627,2.081981256196741e-05
5796.43994140625,0.013009379617869854,6.208185368450359e-05,3.0283365049399436e-05,1.726128721202258e-05,1.1854469448735472e-05,1.0204306818195619e-05,6.770191248506308e-06,5.235776370682288e-06,3.091320195380831e-06,2.2443741727329325e-06,0.013009379617869854,2.2443741727329325e-06,0.005268275272101164,0.0015901853330433369,80.0,6.585344090126455e-05,5.911221023779945e-07,1024,0.045820091372489866,0.0712890625,0.2255859375,0.0087890625,0.21484375,0.1083984375,0.0244140625,0.056640625,0.25390625,0.03125,0.0048828125,0.8132794499397278,0.1220703125,3.3844855806819396e-06,2.1621176529151853e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0799999783372982e-10,0.00010112959716934711,3.100048706983216e-05,1,2.801333427429199,0.9999971985816956,0.1000824123620987,0.10016220808029175,0.0998576432466507,0.10025414079427719,0.09987592697143555,0.0997731164097786,0.10004657506942749,0.10027878731489182,0.09974542260169983,0.09992377460002899,0.9999992847442627,1.987731593544595e-05
19952.767578125,0.010849382728338242,5.780145511380397e-05,2.0034878616570495e-05,1.7281507098232396e-05,9.480304470343981e-06,6.737898274877807e-06,4.656214059650665e-06,3.0326912110467674e-06,8.884689464139228e-07,5.437532877294871e-07,0.010849382728338242,5.437532877294871e-07,0.0049803974106907845,0.001432074699550867,80.0,6.225497054401785e-05,1.281022605326143e-06,1024,0.03922850260049644,0.0478515625,0.1923828125,0.0048828125,0.2822265625,0.07421875,0.0224609375,0.033203125,0.30859375,0.0283203125,0.005859375,0.7516718506813049,0.111328125,2.6912666726275347e-06,1.4435150887948112e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0799999783372982e-10,8.146336767822504e-05,2.193881300627254e-05,1,3.0,0.9999974966049194,0.10003811120986938,0.10013754665851593,0.09985389560461044,0.10029140114784241,0.09982673823833466,0.09977464377880096,0.10003651678562164,0.10032263398170471,0.09974502772092819,0.09997348487377167,0.9999991655349731,1.7900933016790077e-05
1127562.75,1.4558707475662231,4.619354513124563e-05,3.827677937806584e-05,3.2533222110942006e-05,2.2578125935979187e-05,1.7547215975355357e-05,1.0659259714884683e-05,5.280737241264433e-06,4.303495643398492e-06,1.2911660860481788e-06,1.4558707475662231,1.2911660860481788e-06,0.0065725864842534065,0.0023493370972573757,80.0,8.215733396355063e-05,5.573034513872699e-07,1024,0.02406625896839656,0.11328125,0.0478515625,0.1962890625,0.1103515625,0.0791015625,0.0498046875,0.09375,0.20703125,0.04296875,0.0595703125,0.9364634156227112,0.2724609375,1.1076932423748076e-05,3.4570693969726562e-06,0.06740723052634655,0.0,0.0,0.1669921875,0.0,0.0,0.0,0.0,0.8330078125,0.0,0.0,0.19590361416339874,0.00015772876213304698,5.549558773054741e-05,10000,0.019999999552965164,0.9999961853027344,0.1000807136297226,0.0998920425772667,0.1001555472612381,0.10008089244365692,0.09992782771587372,0.09987879544496536,0.09999725222587585,0.10019431263208389,0.09987051039934158,0.09992210566997528,0.9999995827674866,2.9366714443312958e-05
658428.9375,0.43924179673194885,9.07138382899575e-06,8.26020823296858e-06,6.67028234602185e-06,5.240869541012216e-06,3.779413191296044e-06,3.029742856597295e-06,2.75978936770116e-06,1.1569601383598638e-06,6.671058372376137e-07,0.43924179673194885,6.671058372376137e-07,0.0018514376133680344,0.0006954603595659137,80.0,2.3142969439504668e-05,1.0393559790600193e-07,1024,0.014062617651597359,0.107421875,0.1015625,0.0732421875,0.0634765625,0.111328125,0.05859375,0.10546875,0.216796875,0.08203125,0.080078125,0.9663134217262268,0.2626953125,2.479780960129574e-06,1.4528632164001465e-07,0.09041136793746696,0.0,0.0986328125,0.0,0.0,0.0244140625,0.0,0.1083984375,0.7412109375,0.02734375,0.0,0.3823314607143402,5.325712118064985e-05,1.9394610717426986e-05,10000,0.2186666578054428,0.9999996423721313,0.09999579191207886,0.10000081360340118,0.09998637437820435,0.09998686611652374,0.09999535977840424,0.09999211132526398,0.10001149773597717,0.10003511607646942,0.09999433159828186,0.1000017374753952,1.0,8.69325413077604e-06
2040858.25,0.28355851769447327,5.119498837302672e-06,4.399777026264928e-06,4.138571512157796e-06,3.412338173802709e-06,2.4439079879812198e-06,1.6161205849130056e-06,1.0811368156282697e-06,3.8006234603926714e-07,1.3894081973830907e-07,0.28355851769447327,1.3894081973830907e-07,0.0012760576792061329,0.0004841055488213897,80.0,1.5950721717672423e-05,3.5762788286319847e-08,1024,0.02607099698603595,0.0927734375,0.0732421875,0.083984375,0.0751953125,0.11328125,0.0791015625,0.1005859375,0.236328125,0.0771484375,0.068359375,0.9619802236557007,0.2666015625,3.050583472941071e-06,8.049420898714743e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0799999783372982e-10,3.442186425672844e-05,1.219752539327601e-05,10000,0.41733333468437195,0.9999998807907104,0.09999401867389679,0.09999412298202515,0.10000188648700714,0.10000157356262207,0.09999758750200272,0.09999261051416397,0.09999740123748779,0.10003004968166351,0.09999021887779236,0.1000005230307579,1.0,6.051319360267371e-06
17981344.0,0.20317195355892181,5.089352725917706e-06,3.84930353902746e-06,3.3049966532416875e-06,2.7971800591330975e-06,2.186489155064919e-06,1.742877543620125e-06,1.5131080317587475e-06,5.011539769839146e-07,1.1299041702272916e-08,0.20317195355892181,1.1299041702272916e-08,0.0010011798003688455,0.00036420044489204884,80.0,1.251474805030739e-05,4.842877388000488e-08,1024,0.020368076179117085,0.0888671875,0.0693359375,0.080078125,0.1142578125,0.1416015625,0.091796875,0.0849609375,0.1845703125,0.0869140625,0.0576171875,0.9746940732002258,0.2685546875,6.915197445778176e-07,2.421438694000244e-08,0.08292312063197563,0.0,0.0,0.046875,0.0810546875,0.0810546875,0.091796875,0.0,0.5654296875,0.1337890625,0.0,0.5912939310073853,2.8619821023312397e-05,1.1332307622069493e-05,10000,0.6159999966621399,0.9999998807907104,0.10000020265579224,0.09999546408653259,0.09999439120292664,0.100002720952034,0.10000195354223251,0.10000130534172058,0.09999696910381317,0.10001032799482346,0.09999872744083405,0.09999793767929077,1.0,4.552505743049551e-06
6932047.5,0.15149499475955963,4.5075194066157565e-06,3.7197137316979934e-06,3.0199807952158153e-06,2.489624193913187e-06,1.9104627426713705e-06,1.5466738432223792e-06,9.835624723564251e-07,6.914376626809826e-07,2.1854292597822678e-08,0.15149499475955963,2.1854292597822678e-08,0.0008718173485249281,0.0003188166010659188,80.0,1.089771649276372e-05,3.7346037373708896e-08,1024,0.02397996944566495,0.0908203125,0.078125,0.072265625,0.0966796875,0.142578125,0.08203125,0.0712890625,0.2197265625,0.0732421875,0.0732421875,0.9640451073646545,0.2607421875,1.089822944777552e-06,5.029141902923584e-08,0.09434938734358292,0.0,0.0439453125,0.0,0.03125,0.1171875,0.0,0.0,0.8076171875,0.0,0.0,0.29073143005371094,2.481191768310964e-05,9.022165613714606e-06,10000,0.8146666288375854,0.9999998807907104,0.09999494254589081,0.09999515861272812,0.09999603033065796,0.100003182888031,0.1000034511089325,0.10000160336494446,0.09999323636293411,0.10001468658447266,0.09999783337116241,0.09999988973140717,0.9999998807907104,3.985207513323985e-06
1069707.75,0.11456089466810226,5.093367690278683e-06,3.9640053728362545e-06,3.430656533964793e-06,2.845295284714666e-06,1.8203239733338705e-06,1.153116386376496e-06,7.319623023249733e-07,4.2243877373948635e-07,1.0709550934961953e-07,0.11456089466810226,1.0709550934961953e-07,0.0007583546685054898,0.0002742278156802058,80.0,9.479433174419682e-06,5.615875053877062e-08,1024,0.021936614975821004,0.0810546875,0.0654296875,0.068359375,0.12109375,0.1357421875,0.111328125,0.0771484375,0.2138671875,0.0703125,0.0556640625,0.9604753255844116,0.2197265625,6.470700100180693e-07,1.0645017312072014e-07,0.07068847819366832,0.0,0.0048828125,0.0,0.0322265625,0.029296875,0.2685546875,0.0,0.6650390625,0.0,0.0,0.3754277527332306,2.2181866370374337e-05,8.460419849143364e-06,10000,1.0133333206176758,0.9999998807907104,0.09999629110097885,0.09999758005142212,0.09999313950538635,0.10000379383563995,0.10000327229499817,0.10000796616077423,0.09999589622020721,0.10000625252723694,0.09999924153089523,0.09999656677246094,1.0,3.4278475595783675e-06
3784950.0,0.08620006591081619,5.3959870456310455e-06,3.6492176604951965e-06,2.5973965875891736e-06,2.2079473183111986e-06,1.7976615254156059e-06,1.2021927204841631e-06,8.618878837296506e-07,4.334987409038149e-07,2.2774425900706774e-08,0.08620006591081619,2.2774425900706774e-08,0.0006924828630872071,0.00025806750636547804,80.0,8.656035788590088e-06,4.3446199526897544e-08,1024,0.025235837373975525,0.0703125,0.0625,0.083984375,0.1005859375,0.12890625,0.1201171875,0.0771484375,0.2412109375,0.0556640625,0.0595703125,0.9498651027679443,0.205078125,8.495667316310573e-07,3.6461280217281455e-08,0.03941078349985956,0.0,0.001953125,0.0,0.00390625,0.0693359375,0.2255859375,0.0,0.69921875,0.0,0.0,0.3495951294898987,2.027139453275595e-05,7.097200523276115e-06,10000,1.2120000123977661,0.9999998807907104,0.09999637305736542,0.09999889135360718,0.09999558329582214,0.10000032186508179,0.10000620782375336,0.10000771284103394,0.09999507665634155,0.10001028329133987,0.09999656677246094,0.09999297559261322,0.9999998807907104,3.225844011467416e-06
36655984.0,0.06617967784404755,4.438821179064689e-06,3.069153308388195e-06,2.6179059204878286e-06,2.0480174498516135e-06,1.3408812264970038e-06,9.414390547135554e-07,5.441161192720756e-07,4.495380778735125e-07,1.8054263639655233e-09,0.06617967784404755,1.8054263639655233e-09,0.0006255478947423398,0.0002226212527602911,80.0,7.819348866178188e-06,2.9802322387695312e-08,1024,0.02891162161369866,0.080078125,0.0634765625,0.0693359375,0.1005859375,0.1513671875,0.12109375,0.0693359375,0.232421875,0.05859375,0.0537109375,0.9477090835571289,0.1865234375,7.25731752027059e-07,1.3969838619232178e-08,0.0651886506302168,0.0,0.0,0.0,0.07421875,0.0888671875,0.20703125,0.0,0.6298828125,0.0,0.0,0.4452962279319763,1.756844540068414e-05,6.474359906860627e-06,10000,1.410666584968567,0.9999998807907104,0.09999702870845795,0.09999871253967285,0.09999486804008484,0.09999917447566986,0.10000671446323395,0.10000690817832947,0.09999451041221619,0.10000969469547272,0.09999895840883255,0.09999343752861023,1.0,2.782765704978374e-06
8477666.0,0.05016956478357315,4.522718427324435e-06,3.406097448532819e-06,2.257857431686716e-06,1.9183028143743286e-06,1.026809286486241e-06,7.23445225503383e-07,5.603759518635343e-07,3.632311234014196e-07,5.917851098047322e-09,0.05016956478357315,5.917851098047322e-09,0.0005668946541845798,0.00020925395074300468,80.0,7.086182904458838e-06,3.6694110860935325e-08,1024,0.023281092460368375,0.099609375,0.056640625,0.0927734375,0.0927734375,0.1337890625,0.111328125,0.07421875,0.20703125,0.072265625,0.0595703125,0.9658715128898621,0.1572265625,4.1741441236808896e-07,2.9336661100387573e-08,0.08605467812872186,0.0,0.0,0.0,0.1181640625,0.068359375,0.0029296875,0.0,0.810546875,0.0,0.0,0.2706123888492584,1.711703407636378e-05,6.0818015299446415e-06,10000,1.6093333959579468,0.9999998807907104,0.09999936819076538,0.09999928623437881,0.09999601542949677,0.10000172257423401,0.10000225901603699,0.10000475496053696,0.09999698400497437,0.10000726580619812,0.0999993234872818,0.0999930202960968,1.0,2.6156744752370287e-06
